artwork_id,artist_id,artist_name,title,year,technique,inventory_number,image_width_cm,image_height_cm,frame_width_cm,frame_height_cm,is_available,loaned_until,thumbnail_url,full_image_url,first_seen_at,last_seen_at,last_updated_at
11202,684,Timmel-Reitter Gunda,ohne Titel,2015,Pigmentdruck/Fine Art Papier/Alu-Dibond,2583,90.4,50.4,104,74,False,07.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=11202&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=11202,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2061,1516,Klement Johanna,Stereotypen,2010,Monotypie/Papier,2055,30,20,32.5,42.5,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2061&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2061,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1512,768,Johann Jascha,Aufragend,2007,"Lithografie, Pastellkreide/Papier",797,43.8,63,64,84,False,21.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1512&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1512,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3973,1362,Katja Vassilieva,ohne Titel,2011,Öl/ Leinwand,3533,100,100,,,False,26.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3973&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3973,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
17258,7601,Gabriele-Maria Wolf,ohne Titel,2014,Acryl/Leinwand,1612,80,60,,,False,17.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=17258&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=17258,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1862,1347,Url Wolf,Der Morgen,1982,"Mischtechnik Aquarell, Bleistift/Papier",1085,68,50,84,64,False,30.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1862&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1862,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2121,1057,Manfred Koutek,Tropical Movement,2000,Mischtechnik/Papier,2099,65,50,84,64,False,20.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2121&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2121,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
13677,706,Gerlinde Ratzenböck,Glühen,2011,Pastellkreide/Leinwand,1348,100,65,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=13677&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=13677,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
9424,734,Othmar Zechyr,ohne Titel,1993,Radierung/Papier,7620,5,65.5,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=9424&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=9424,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21298,1325,Henk Stolk,Die Neue Idee II,1995,"Öl, Acryl/Leinwand",6948,81.5,81,82.6,82.4,False,10.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21298&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21298,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2469,717,Ewald Walser,ohne Titel,2008,"Öl, Acryl, Kaolin/Leinwand",1168,120,150,,,False,26.08.2025,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2469&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2469,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21178,912,Mary Fernety,OPENING #1,2008,Acryl/Leinwand,1915,40.2,40.2,,,False,09.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21178&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21178,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
21816,812,Wilhelm Bruschek,Mühlviertler Häusl,1977,Öl/Hartfaserplatte,8576,76,62,80.5,66,False,19.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21816&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21816,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
13774,1453,Karl Grausgruber,ohne Titel,2003,"Graphit, Folie/Transparentpapier",6327,50,70,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=13774&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=13774,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6367,553,Dietmar Brehm,Stillleben,2007,Acryl/Leinwand,5192,60,70,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6367&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6367,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21427,1057,Manfred Koutek,Panta Rhei - Gleam of Autumn (Serie),2020,Mixed Media/Papier,6259,60,80,64,84,False,02.10.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21427&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21427,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
9282,3448,Florian Nitsch,Hummerartige,2012,Acryl/Leinwand,7036,60,80,,,False,05.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=9282&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=9282,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1369,1362,Katja Vassilieva,Spring,2003,Öl/Leinwand,668,120,140,,,False,28.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1369&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1369,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
809,567,Herbert Friedl,Winterfenster,1984,Aquatintaradierung/Papier,159,24,25.5,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=809&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=809,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3436,572,Goldgruber Johannes von Chrysostomus,Quellenkunst - Kunstquelle,undatiert,Hartöl/Papier,3312,50,70,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3436&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3436,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
685,591,Karl-Heinz Klopf,Poetized City,1996,Glicéedruck/Rives Lithobütten,92,62,48.5,104,74,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=685&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=685,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1900,669,Holub Oscar,ohne Titel,2009,Ölkreide/Papier,1119,25,30,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1900&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1900,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4957,547,Ernst Balluf,Bei Windhaag,undatiert,Serigrafie/Papier,4584,46.5,29,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4957&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4957,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
13845,867,Andreas Buttinger-Caspar,Cuba_Car,2015,Mischtechnik/Leinwand,6237,150,100,,,False,23.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=13845&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=13845,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1790,547,Ernst Balluf,Linz,undatiert,Aquarell/Papier,1016,54,37.5,67,52,False,17.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1790&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1790,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4209,2177,Elisa Andessner,meuble 1 (Serie),2011,Tusche/Papier,4212,50,40,67,52,False,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4209&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4209,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1279,553,Dietmar Brehm,Weg,1997,Siebdruck/Papier,585,29,46,64,84,False,25.05.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1279&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1279,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1269,667,Lorenz Estermann,ohne Titel,1999,Dreifarbenradierung/Papier,575,27.5,30,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1269&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1269,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
9207,694,Therese Eisenmann,ohne Titel,2004,Stahlgravur/Papier,7033,56.5,55.5,74,104,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=9207&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=9207,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21572,1363,Anton Watzl,Schachfigur,1958,Öl/Leinwand,8136,84,88.5,88.2,92.2,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21572&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21572,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
14907,689,Herwig Berger,Menschen am Platz I,2015,"Acryl, Farbkreide/Papier",1485,69.5,49.5,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=14907&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=14907,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1447,765,Klemens Figlhuber,ohne Titel,1991,Mischtechnik/Papier,738,50,70,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1447&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1447,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1128,761,Rudolf Leitner-Gründberg,ohne Titel,1977,Öl/Leinwand,452,48,31,64,44,False,08.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1128&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1128,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21458,717,Ewald Walser,ohne Titel,2021,Acryl/Leinwand,6968,160,100,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21458&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21458,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4763,1801,Alfred Svoboda,Das Fernsehgerät,1985,Gouache/Papier,3805,29.6,41.8,52,67,False,10.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4763&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4763,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21188,934,Judith Maria Goetzloff,Hennen IV,2011,Aquatinta Kaltnadel Radierung/Papier,6807,39.5,29.5,84,64,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21188&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21188,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
4958,1855,Catharina Sattleder,Garten,undatiert,Öl/Leinwand,4585,75.4,75.1,79.2,79.2,False,17.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4958&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4958,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
4793,656,Astrid Esslinger,Donauschwimmerin,2008,Acryl/Leinwand,3834,120,80,,,False,01.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=4793&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=4793,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21201,896,Pamela Ecker,In den Wicklow Mountains,2013,Öl/Leinwand,1931,100,80,104.8,84.5,False,19.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21201&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21201,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5604,1526,Horst Bernhard,Kohelet 9-11 (Serie),1997,Farbholzschnitt/Papier,4886,35,48,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5604&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5604,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1002,722,Miriam Schwack-Koo,ohne  Titel,2004,Öl/Leinwand,343,90,80,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1002&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1002,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2960,855,Markus Bless,Ursuppe,2010,Tusche/Papier,2925,24,34,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2960&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2960,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21831,1363,Anton Watzl,"ohne Titel (Serie: ""Landschaft Imaginär"") (NL)",1986,Mischtechnik/Papier,8236,48.3,62.8,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21831&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21831,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
2644,604,Maria Moser,Energieschub,2003,Farbradierung/Papier,2660,50,69,74,104,False,09.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=2644&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=2644,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5132,706,Gerlinde Ratzenböck,prickeln,2011,Farbkreide/Leinwand,3931,59.5,70.3,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5132&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5132,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1418,720,Wolfgang Dieter Bauer,Walt Disney,2004,Acryl/Leinwand,716,50,50,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1418&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1418,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:42:24Z
3223,640,Claudia Steiner,Atlantikküste I,1985,Öl/Leinwand,3123,100,80,105,84.5,False,09.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3223&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3223,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
1157,664,Rudolf Huber-Wilkoff,ohne Titel,undatiert,Collage/Transparentpapier,475,30,40,52,67,False,15.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=1157&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=1157,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5204,1980,Linde Waber,Fritz Fröhlich,1997,Mischtechnik/Papier,4682,64,48,84,64,False,23.06.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5204&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5204,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21321,550,Franz Blaas,"ohne Titel (aus Serie: ""Haus"")",1998,Pastellkreide/Papier,6914,28.1,31.2,52,67,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21321&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21321,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
6064,745,Helga Schager,ohne Titel,2013,Acrylspray/x-ray,5069,42.9,35.4,67,52,False,10.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=6064&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=6064,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
3197,715,Christian Ludwig Attersee,Irdisches Glück (Serie Evastunden - ein Reigenstück,Nr.8),"2010, Lithografie-Siebdruck/Bütten",3103H,35.5,48,64,84,False,08.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=3197&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=3197,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5359,955,Wolfgang Hanghofer,ohne Titel,1987,Öl/Leinwand,4787,95.5,85.5,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5359&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5359,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
670,613,Peter Bischof,ohne Titel,1999,"Kupferradierung, Aquatinta/Büttenpapier",260,32.5,49.5,64,84,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=670&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=670,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
21200,1640,Elisabeth Vera Rathenböck,Mysteria,2017,"Acryl, Pastellkreide/Leinwand",1898,100,80,,,False,31.07.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21200&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21200,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
10783,654,Wolfgang Zöhrer,ohne Titel,-,Lithografie/Papier,7107F,49.7,69.5,84,64,False,17.09.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=10783&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=10783,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
11286,963,Wolfgang Hemelmayr,liegender Torso,2001,Farbkreide/Papier,2207,100,70,104,74,False,05.11.2026,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=11286&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=11286,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-10T15:48:25Z
21432,816,Ernst Hager,"Wasser I (Serie: ""Meer"")",2020,Graphit/Papier,6859,70,50,,,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=21432&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=21432,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
5890,1063,Walter Kreindl,Australien,Olgas (Serie),"2002, Aquarell/Papier",4949C,50.7,36.5,67,52,True,,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet?id=5890&thumb=J,https://www.diekunstsammlung.at/InternetKunstsammlung/internetneu/ImageCelumServlet/xxx.jpg?id=5890,2026-05-03T07:42:24Z,2026-05-10T15:48:25Z,2026-05-03T07:48:42Z
